,Country,Name,Description,Latitude,Longtude
781,France,Pauiac,"The sma town of Pauiac is on the Gironde estuary, north of Bordeaux and in the Medoc region., The town has an internationa fame due to the wine produced in the region and most visitors come here because of an interest in the wine chateaux.\xa0The town of Pauiac is ess we known and is of ess interest to visitors., Fronting onto the Gironde estuary, the\xa0town of Pauiac consists of some quais ang the water frontage, a broad bouevard with a number of cafes just behind, and then the main town going up the hi behind that., France This Way review: visit Pauiac if you are interested in the famous vineyards of the region (see bew) but be aware the town itsef is not reay much of a tourist attraction., There are some cafes and shops, and some 19th century houses and shops in the characteristic charentais type stye., , Paces of interest in the town incude the arge 19th century Church of Saint-Martin, a 19th century market ha and a substantia monument to those who died in the town fowing the bombardment of Pauiac during WWII., In the main street as you enter the town from the quai area Pauiac has a museum of automated animas, and you can find an art gaery at Ateier Zinc (28 Grande Rue)., We suggest you visit the Pauiac tourist office and ask for the eafet Memoire de Pierres (Memory of Stones) which suggests a route to fow when expring, with notabe andmarks expained., Many of the notabe highights for visitors to Pauiac are reated to the chateaux and wine estates. Among the wine estates in the vicinity are Chateau afite-Rothschid, Chateau atour and Chateau Mouton Rothschid, and many others where you are aso abe to enjoy tasting the ca wines and visiting the chateaux., Pauiac Tourist Office can provide you with detais of numerous other chateaux where you can do wine-tasting, and suggest tours that wi best enabe you to discover the Medoc region, ang with various sma museums that are scattered across the region., The 18th century Chateau afite Rothschid is a isted Historic Monument (wines have been produced here since the 17th century); whie Chateau Mouton-Rothschid aso has a museum dedicated to wine production over the centuries. Another museum, this time of ornate gass, is found at Chateau Pichon nguevie Comtesse de aande., Among the other chateau, those of Chateau Pontet-Carnet and Chateau ynch-Bages are among the highights., At Bages, just a coupe of minutes from Pauiac (next to Chateau Cordeian Bages) there is an entire sma viage that had faen into dereiction and abandonment by the midde of the 20th century.\xa0, The viage has now been restored and is dedicated to the wines and tastes of the Pauiac region. The picturesque centre of Bages is an open square surrounded by art and craft shops, and there are aso a coffee shop and cafe., Most visitors come here as part of a tour of the vineyards and wine towns of the region: see the Medoc guide., Expre esewhere in the Medoc. You can find more trave ideas in the Gironde guide and the Aquitaine guide., ",45.199942,-0.748787
782,France,Paunat,"Paunat is a sma viage in the Dordogne to the west of e-Bugue and north of imeui. It has a pretty centre and a arge abbey. It is in the Perigord Pourpre part of the Perigord., France This Way review: Paunat is a sma viage but has a pretty centre and a arge abbey-church. If you are in the area it is worth stopping and having a wak through the viage., The viage of Paunat grew up around its church, the egise Saint Martia, which has its origins in the 8th century. It has had a chequered history. It was buit in the 8th century and ransacked in 849 and then by the Normans in 860., , The church was then restored in the 10th century and destroyed again in the 11th. It was rebuit in the 12th century with the addition of its be tower-keep but weakend during the Hundred Years War., In the 14th century the abbey-church had a reigious popuation of 16 but in the 15th century the church was taken over by Engish troops and converted into a garrison. Unfortunate this resuted in the partia destruction of the nave., In the 16th century the church was piaged by the Huguenots. By the time of the French revoution the church was argey in ruins but when it oked ike it was about to fa down competey in the 20th century it was made a historica monument and restored., ca egend has it that the church was buit in the first pace when the staff of a pigrim took root and the church was buit at this miracuus site. The abbey church was originay surrounded by monastic buidings but these no nger exist., Wak round to the back of the abbey-church and there is a pretty garden which is overoked by the terrace of the attractive restaurant cated here., The centre of the viage has a sma stream running through it which you can see running bew one of the houses in the viage. It aso feeds the avoir in the centre of the viage which is where the viagers did their washing in medieva times., Waking up the path above the church you wi see an interesting buiding with arched arcades which is caed a Recette and dates to the 12th century., There are three we signed waks that set out from the centre of the viage and provide an opportunity to expre the attractive countryside. These are 6, 7 and 10 km ng., On the edge of the viage you can visit the pretty gardens of the Chartreuse du Combier., , The pretty viage of Tremoat which sits near to a deep bend in the Dordogne river known as the Cinge de Tremoat is nearby. Aso worth visiting is the viage of Campagne which has a beautifu caste in its centre surrounded by a park and gardens that are free to expre., Nearby imeui is one of the most beautifu viages of France and has an exceent river beach as we as a peasant park and gardens caed the Jardins Panoramique de imeui which have great views over the viage and the confuence of the rivers Dordogne and Vezere., Expre esewhere in the Perigord Pourpre. You can find more trave ideas in the Dordogne guide and the Aquitaine guide., ",44.9047,0.8589
783,France,Pedernec,"Pedernec is a sma viage in the north part of the Cotes-dArmor department of Brittany, between Guingamp and annion., France This Way review: the viage centre is very sma - just a church and a few streets of houses - but it is pretty, and your visit wi aso incude a trip to the hitop at Ménez Bré, , From the side and the rear, the Church of Saint-Pierre in Pédernec is a vey church buit of stone that has a t of period character. Unfortunatey the front of the church has been repaced at some time (in the 19th century I think) with a much ess interesting facade and tower, but the remainder is sti charming!, Aso in the centre of the viage, there is an open square with a war memoria and a sma ha., There is a bakers on Rue de Guingamp, a sma genera store on the same road as you head north from Pédernec, and a bar-restaurant near the church but otherwise itte to detain you. These were a csed when we visited but I think we were just unucky with our time of visit!, If you wak about 200 metres south from the centre of Pedernec ang the Rue de rette you reach a sma chape that has interesting carved doors as we as engravings and ancient statues on the was near the doors., At Ménez Bré, a hi about five kimetres south-west of Pédernec and at 302 metres above sea eve, you have very vey views across the countryside in a directions., On the hitop you aso have the chance to see the Chape Saint-Hervé, one of the most interesting monuments in Pédernec. This is a charming chape, made of arge bcks of stone and rebuit in the 16th century on the site of an oder chape. In recent years further improvements have been carried out incuding new stained gass windows and bes., Aso just outside the viage (to the north-west, near Trévourec) there is an impressive standing stone caed the Menhir de Minhir (or Crech-Coum). The stone is amost seven metres high and is thought to have once been part of a circe of simiar stones., , The towns of Guingamp (about 10 kimetres to the east of Pedernec) and annion (about 20 kimetres to the north) are both peasant market towns that you wi want to visit as you expre the Cotes-dArmor department of Brittany, and Pontrieux to the north has some pretty riverside views.., You can find more trave ideas in the Cotes-dArmor guide and the Brittany guide., ",48.5977,-3.271014
784,France,Pegomas,"The sma town of Pégomas is situated in the Apes-Maritimes department, in attractive countryside a few kimetres north of the French Riviera at Mandeieu e Napoue and a simiar distance south of the perfume town of Grasse., Athough there is itte in the way of important historica monuments in the town, Pegomas is a peasant town to expre absorbing the atmosphere and taking sheter from the Provença sunshine in one of the shady town squares., The most important historica buiding is the Church of Saint Peter, dating from the 18th century and with a traditiona ironwork campanie on the square ccktower. Esewhere in Pegomas you can see a caste, stro around the Jardin des Mimosas, and promenade ang the banks of a sma river., Pegomas is aso visited as part of the Route du Mimosa, a scenic route through the mimosa covered his of the region, best visited in February., The route between Pegomas and nearby Tanneron is affectionatey known as the Route d\Or (route of god) because of the arge areas of mimosa forests that turn the countryside goden yew in the eary spring., If you have the chance to stay here during the fwering season we suggest you aso take a hike through the his, or it is aso possibe to arrange a four-whee-drive excursion to see the mimosas at their best, Visit the Pegenas tourist information office at 287, Avenue de Grasse when you arrive for detais of ca trais and events., As we as expring the surrounding coutryside, particuar highights in this region incude the chance to stro ang the riviera in the popuar resort of Cannes to the south and to expre the extensive historic centre of\xa0Grasse to the north., You can find more trave ideas in the Apes-Maritimes guide and the Provence guide., Booking.com: best prices, For great prices on car hire throughout France and Corsica pease visit our recommended partner at RentaCars.com, Tanneron, Tanneron is a sma viage, often visited by those enjoying the eisure ake at nearby ac de Saint Cassein, Mougins, You wi want to pause severa times to admire the views across Cannes Bay as you expre the cobbed streets in the centre of Mougins, Mandeieu-a-Napoue, Whie acking the attractions of the more important Riviera towns, Mandeieu-a-Napoue is we paced to expre the coast around Cannes, Grasse, Grasse, the perfume capita of France, aso has a very extensive od town with ta paste-painted houses to enjoy, Vamasque Parc, Vamasque Parc is a tranqui park of trees and picnic areas, Vabonne, Very quiet when we visited, we found Vabonne to be an amost undiscovered sma jewe of a town, ... or see A recommended paces to visit in Apes-Maritimes, Address: Pégomas, Grasse-Sud, Grasse, Provence, 6580, France || GPS coordinates: atitude 43.5972, ngitude 6.9314, The French version of this page is at Pegomas (Francais), We can hep you visit any town, viage or region of France..., ① Ideas & inspiration ② Maps of France ③ Expre by region ④ Route panner ⑤ Paces (by dept.), France This Way copyright 2006 - 202",43.5972,6.9314
785,France,Peie,"Peie is a sma viage in a very scenic setting in the mountains at over 600 metres atitude. It is to the south of the Apes-Maritimes department (Provence region), north of Monaco and north-west of Menton. The viage is in quite a remote cation but is we worth the effort to visit: it is one of the most attractive viages in the region, with medieva houses hudded together on a steepy sping hiside and surrounded by forested his., As you approach Peie there is quite a arge factory in the vaey bew the viage, but uckiy this is quite hidden from the viage itsef so dont be deterred!, The viage is argey pedestrianised so park on the edge of the viage and expre on foot...Peie can sti be entered through a medieva gateway, as it has been for at east 500 years., The viage itsef it is a peasure to expre with the steep and narrow streets ined with medieva houses, some of which are said to date from the 12th century. The vauted passages in the viage add further to the charm and there is an interesting 15th century fountain on Pace de a Coe., , You can fow the Ruee ascaris to see the 14th century Paais des Consus and the 17th century Paais des ascaris on the edge of the ciff (now used as the ca mediatheque)., There are aso four reigious monuments of note in Peie: the viage Church of Sainte Marie dates from the 13th century and has preserved its roman stye betower, the Chape of the Misericords (now used as the viage oi mi), Chape Saint-Sebastien (now used as the town ha) and the Chape Saint-Joseph., France This Way review: of course these individua monuments are interesting to see but the peasure of a visit reay comes from stroing ang the ancient streets, discovering another beautifu buiding or view around each corner...Peie is one of our favourite Provença viages., There are not many shops in the viage but there are at east two or three cafes and restaurants hidden away in the streets., The views from the viage across the countryside are aso exceptiona. Some of the best views are from the arge rock in front of the viage which has great views across the roofs of the viage as we as the countryside, and aso gives access to the Via Ferrata..., In the Pace Jean Mio on the edge of Peie there is a tribute to events that took pace here from 15-20 August 1944. On the 15 August 1944 a ca resistance group and other fighter groups attacked the viage to iberate it from the Nazis., One of these insurgents, Jean Mio, was injured on the 16th August and died in hospita on the 20th August, and there is now a sma paque to commemorate the event. It is hard to imagine these events taking pace in such a sma and isoated viage., One particuar attraction for the more adventurous (and we equipped with rock cimbing equipment) is the via Ferrata in Peie. This is a route that passes through the surrounding his and incorporates various bridges, cimbs and scrambes with cabes and equipment added to make the passage easier - athough you sti need hemet, ropes, pueys etc they can be rented from the organisers., From the sections you can see from the viage such as the wobby pank bridge and the rungs fitted in to the ciff face I am confident this woud be fun if suitaby scary. I have to admit we didnt do the Via Ferrata ourseves but someone tod us it was very good., , There are severa other picturesque hi viages in the region - we recommend that you fow the route Gorbio - Peie - Pein with side trips to see Sainte-Agnes (east of Gorbio) and Escarène (turn right on the D21 between Peie and Pein)., You can find more trave ideas in the Apes-Maritimes guide and the Provence guide., ",43.8039,7.4028
786,France,Pein,"Pein is one of severa perched viages in the Apes-Maritimes department, situated just a few kimetres north of Monaco and the Cote dAzur but at amost 400 metres atitude., The viage is in a starting cation, on top of a ciff and with higher mountains rising behind the viage, and one of the most attractive viages to be found in the area., The view up to Pein\xa0 as you approach ang the narrow road is one of the highights, creating a very dramatic contrast with the Riviera coast to the south that you have ony just eft behind you., France This Way review: Pein is quite sma and invoves a ng drive up a winding road to get here so if your time is imited you shoud perhaps visit Peie rather than Pein. The idea of course is to have time to visit both, and the view of Pein on the hi as you approach the viage is quite extraordinary!, You wont need your car in the viage itsef (in any case it is pedestrianised), athough sturdy shoes might be appropriate for cimbing the cobbed pathways, steps and aeys!, , The houses cing to the rock, amost seeming to form part of the andscape, making Pein a\xa0 sma but fascinating viage and a vey pace to visit., A the ingredients are here that you woud expect from a Provenca perched viage - steep streets ined with unchanged medieva houses wind up and down throughout Pein, often passing through vauted passageways., As you enter the viage you can fow the Carriera soutrana to the right which is amost an underground street it has so many vauted sections., The viage is one of the most successfu in the region at offering a fascinating insight into how ife might have been 500 years ago for inhabitants of this remote cation, and there are numerous features of historica interest and beauty to discover as you expre., One particuar highight in Pein is found inside the Chape of Penitents-Bancs, where there are some highy regarded 15th century frescoes to admire, painted by Jean Canavesio (you can see more Canavesio frescoes at the Chape Notre-Dame des Fontaines near a Brigue). You wi need to get the key from the tourist office if you want to visit., There is aso a 18th century church in Pein, buit at the top of the hi where the caste once stood, an od oi mi, and a nice stone fountain., There are penty of fine views across the surrounding countryside to enjoy if you need a break whie the chidren run on ahead up the steps and you wi find a restaurant in the viage (athough it oked rather expensive)., , Note: athough ony a few kimetres north of Monaco as the crow fies the drive by car wi take at east 30 minutes - there is no direct road and you need to take the D2204B and the D21, starting from a Trinité (north of Nice)., We visited Pein as part of a tour of the perched viages of the region that aso incuded Peie, Gorbio and Sainte-Agnes and made for a very nice day out - athough quite often on narrow roads! Note that despite the proximity of these viages to the busy riviera thay have very imited faciities., Expre esewhere in the Cote dAzur. You can find more trave ideas in the Apes-Maritimes guide and the Provence guide., ",43.7786,7.38278
787,France,Peegrue,"The sma pigrim town of Peegrue is north-west from Duras, in the north-eastern part of the Gironde department of south-west France. It fas towards the western end of the peacefu Dropt vaey., Peegrue is a bastide town set in the roing vineyards of the Bordeaux region, with some interesting historica buidings to discover., A visit to Peegrue wi usuay be combined with a visit to the nearby Saint-Ferme Abbey., , Start your visit by stroing around the streets of the od viage. Buidings that wi attract your attention incude the market ha (constructed in iron to a 19th century design, ike the one at Monsegur to the south) and the cck-be tower on the tourist office of Peegrue, for exampe., Next head through the quiet viage streets and traditiona stone houses towards the top of the hi where you can see the church. The Church of Saint Andre in Peegrue dates in part from the 12th century., The front of the church once had a befry on top, destroyed in the 19th century then subsequenty repaced by a curious betower to the eft (north) of the church., Archaeogica work around the church discovered evidence that this area was occupied since at east Roman times, and that various other buidings have stood in this same cation, incuding an earier church, a priory and a caste., The most attractive and interesting buiding is found a few kimetres south of Peegrue (on the road to Monsegur) at the benedictine Abbey of Saint Ferme., The abbey is in part dating from the 12th century and in the roman stye, and in part from a rebuiding fowing the Wars of Reigion (around 1615)., The abbey is an imposing structure with interesting carved decorative features. After admiring the carvings inside the abbey take the itte passage to the right of the main entrance to see the attractive open courtyard on the right., , There are severa paces and viages of interest nearby that you wi discover ang the Dropt vaey nearby, such as the church at Aemans-du-Dropt and the chateau at Duras., An unmissabe destination is the deightfu town of Saint-Emiion at 25 kimetres north-west of Peegrue and a UNESCO isted word heritage site., Expre esewhere in the Dropt Vaey. You can find more trave ideas in the Gironde guide and the Aquitaine guide., ",44.744167,0.076111
788,France,Peussin,"Peussin is a sma town in the Parc nature regiona de Piat in the ire department of the Rhone Aps, 27 kimetres from Vienne and 55 kimetres from yon., The town of Peussin is quite spread out and there are three distinct sections to visit. Start a visit in the Quartier des Croix, the main commercia centre of the town with shops spread out around a arge main square caed the Pace des Croix. The square is ined with ndon Pane trees and has a stone cross at one end and a 19th century church at the other., The tourist office of Peussin is in the Quartier de Virieu and is aso the tourist office for this part of the Piat Natura Park - known cay as the Piat Rhodanien., , From here you can wak uphi towards the Quartier de Virieu, the most interesting section of Peussin. Here you can see the Chateau de Virieu, which started ife as the Via de Virius and was transformed into a chateau in the Midde Ages. In the eary 14th century a chape was attached to the buiding., The ensembe is very attractive, there is even a arge poo of water next to the caste and a peasant grassy area. The poo of water is fied by a stream and not ony served as the water suppy for the caste but was important for the deveping sik industry in Peussin in the 16th century., Just bew the caste is the ancient hae which originay served to sheter the sik as it dried. The sik was hung from the woodwork and the for of the ha has a spe to aw the water to run away from it., The third quarter in Peussin is the Quartier Notre-Dame and here you can see the Mairie and the church of Notre-Dame., The Church of Notre Dame was the origina church of the town and when in the 19th century it was proposed to buid a new church between the Quartier Notre Dame and the Quartier de Virieu there was an outcry. The parishioners of Notre Dame took their be and hid it in a we and threatened to a turn Protestant and bring in a new vicar if they continued to try and cse their church., Eventuay resoution was reached by spitting Peussin into two parishes each with their own priest., Bew the viage of Peussin are its viaducts, buit in 1917 to extend the raiway ine. Some say the viaducts were buit by German prisoners of war whist others say there were ony two prisoners of war working on the viaducts., , Peussin is we known for its cheese, the Pavé dAffinois: be sure to try it whie you are here., The beautifu viage of Maeva is just a short and scenic drive away, and the natura scenery of the Parc Nature Regiona de Piat is we worth expring., You can find more trave ideas in the ire guide and the Rhone-Apes guide., ",45.419167,4.681667
789,France,Penne d'Agenais,"Penne dAgenais is a sma viage a few kimetres south-east of Vieneuve-sur-t, on the River t and in the t-et-Garonne department of south-west France. It is a very pretty pace to visit and was once a stopping point on one of the pigrim paths to Santiago de Compostea., The viage can be considered as consisting of two parts: the historic viage, entered through one of the medieva gateways that pass through the ramparts that sti surround Penne dAgenais, and a grassy area on the hi above the viage where you can see the basiica and the remains of an ancient caste., , Penne dAgenais is amost a one-street town - start at the bottom of the town and keep waking upwards and you wont go far wrong, athough there are some interesting sma aeys and passages to investigate en-route. There is aso a sma open area with a cafe in front of the mairie for the viage., You wi see ts of attractive houses and buidings here in the centre of Penne dAgenais, most of them carefuy renovated in recent years. There are aso a coupe of arty type shops and nicey cated cafes to stop and enjoy the atmosphere., The architecture has a coupe of unusua features: severa of the buidings incorporate gothic stye windows with stone coumns; and many of the houses use a arge amount of sma red bricks in their construction, which is typica around Touuse to the east of here, but unusua in this part of t-et-Garonne., From various paces in the centre of Penne dAgenais you aso have nice views across the surrounding countryside., At the top of the hi above the viage is the substantia basiica of Notre-Dame du Peyragude, surrounded by penty of open areas suitabe for your picnic. When you arrive at the basiica you wi find it is a 20th century construction (buit between 1897 and 1948) that attempts to combine eements from roman architecture with eements from the byzantine stye: not necessariy a great architectura success but interesting to see and with exceptiona views., The church is the most recent of severa to stand here, with earier churches destroyed in the Abigensian Crusade and the Wars of Reigion. Ruined again after the revoution, it was at the end of the 19th century that the decision was made to erect a new church here., Inside the church you can see the inside of the dome and chapes, which are decorativey painted, and the stained gass windos., There are aso some caves containing shrines at the top of the hi behind the basiica, and a tabe dorientation expaining the many viages you can see in the distance. There are aso some remains of an ancient caste: not much to see but if you camber up the caste was you have the best view across the basiica to the t River beyond..., , After expring the medieva viage and caste you can visit the t River and the Port de Penne - the ancient port for the town., There are severa equay interesting viages to expre in the region, with the sma viage of Pujos and the bastide town of Monfanquin (both are cassified most beautifu viages of France) being among our persona favourites., You can find more trave ideas in the t-et-Garonne guide and the Aquitaine guide., ",44.3897,0.81972
790,France,Perigueux,"Perigueux is an important town in the centra part of the Dordogne department to the north-west of Sarat (66 kimetres) - in fact it is the capita (prefecture) of the department and the town has payed an important roe in the region for more than 2000 years., France This Way review: there are various historica sites and a vey od town in Perigueux, making it one of our favourite Dordogne towns, if sighty north of the most visited parts of the department., There are reay two towns to see at Perigueux, the medieva town and the roman town, as we as an imposing cathedra. Go to the tourist office when you arrive and ask for their ‘carte touristique’ to make sure you don’t miss anything: I had been to Perigueux twice on shopping trips before reaising what a beautifu medieva centre it has!, , Arriving in Perigueux the first thing to attract your attention is the amazing Saint Front Cathedra which dominates the town centre. The origina church was buit in about 1120 and changed in the 19th century by Pau Abadie who used it as a mode for the design of the Sacre Coeur church in Montmarte., Its ayout is in the shape of the Greek cross, simiar to St Mark’s in Venice, and above the centre and each arm a vey domed roof (cupoa) has been added. Apparenty architects and cas do not ike the changes and prefer the more traditiona Romanesque church of St Etienne de a Cité, which used to be the cathedra of Perigueux., For my part I think it is a beautifu buiding though it is very austere inside. The cathedra was cassified as a Unesco Word Heritage Site in 1998 as an important stage on the St James of Compostea Pigrimage., See Perigueux cathedra for more information., Upon entering the medieva town next to the cathedra you wi see the Mataguerre Tower. The ramparts initiay incuded 28 towers and 12 gates but the Mataguerre Tower is the ast of these. Throughout the medieva centre of Perigueux there are various exampes of houses that were owned by weathy merchants., Rue imogeanne is one of the best streets and has severa haf-timbered houses. Here you can see the Maison Estignard which is one of the best exampes of the weathy merchants houses in Perigueux. Its façade is of the first Renaissance period and uses the chateaux Bis and Chambord as its inspiration., , In the courtyard is a vey doorway with a tympanum carved with the Saamander, symbo of King Francois I. Inside is a superb stone staircase. It is made of the white imestone for which the region is famous and for which this part of the Perigord is caed white Perigord (e Perigord Banc)., At no 12 on the same street you can see the Hote Meredieu, a vey 15th century town house. Note: Hote here means weathy residence rather than hote in the modern sense., The Rue Eguierie (Threadneede Street) eads to the 14th century Maison du Patissier which has a very fine 16th century door and was once the residence of a we-known patissier who made the famous Perigueux ‘Paté de foie gras’. Rue Mignot is a narrow passage which was used in the fiming of ‘Jacqou e Croquant’ a popuar fim in France directed by Steio renzi., The centre of Perigueux has ts of itte squares, many of which have restaurants whose tabes spi into the square inviting you to stop and have unch., , Roman Perigueux, to the west of the current town centre, is smaer than the medieva centre but is fascinating. The Vesunna Tempe was buit in the second century AD and the remains of the ‘cea’, the sacred part, can sti be seen. Ony the priest coud enter the cea in order to worship the Cetic goddess ‘Tutea Vesunna’. The tower is 27metres high and 27 metres in diameter., The Ga Roman Vesunna Museum, designed by the internationay accaimed architect Jean Nouve, is a modern gass buiding buit over the remains of a roman via. There are two main coections in the museum: ‘town and pubic ife’ and ‘domestic and private ife’. This museum is we worth a visit., In this part of town you can see the remains of the Barriere Caste, a 12th century caste burnt down in the wars of reigion. One of the gateways of the ramparts, the Norman Gate, can aso be seen. Named after invasions by the Vikings in the 9th century., A pubic garden, ‘e Jardin des Arenes’ was once the site of the Roman Ampitheatre: though ony ruins remain today of the amphitheatre the gardens are nicey maintained and a peasant pace for a picnic. Cse to the arena you can see the vey Egise Saint Etienne de a Cite. This was originay the cathedra of Perigueux. In 1577 Protestants destroyed two of its cupoas and its be tower., , A good day to visit Perigueux is Saturday when the courfu market is hed in the Pace de a Cautre. This square was originay the pace where executions took pace in the town and is now fu of cour every Wednesday and Saturday morning., There is a tourist train in Perigueux and if you want to find out more about the history of this charming town there are guided tours avaiabe throughout the year incuding Torchight tours on some nights of the year: the tourist office has detais of these. For garden vers there is even a tour of the gardens by bicyce on Tuesday mornings in the summer., As we as the Ga-Roman Vesunna museum there is aso the Perigord Museum of Arts and Archeogy, the Miitary Museum and the Trompe ’oei Museum and workshop., The best known attractions in the Dordogne incuding the famous caves, the Vézere Vaey and the Dordogne river itsef are to the south of Perigueux, but we recommend you aso find time to visit the picturesque town of Brantome and the caste and viage at Bourdeies, both a itte way north of Perigueux., The popuar Chateau de Hautefort is 40 kimetres east of Perigueux., Expre esewhere in the Perigord Banc. You can find more trave ideas in the Dordogne guide and the Aquitaine guide., ",45.193,0.7216
791,France,Pernes-es-Fontaines,"Pernes-es-Fontaines is a town to the south of Carpentras in the Vaucuse department of Provence. There are severa sites of interest to discover as you expre the od town, which has been officiay cassified as a recommended detour town., Pernes-es-Fontaines has retained a substantia part of its origina fortifications, most notaby the imposing entrance gates into the historic town, and visitors sti enter the town by one of these substantia gates. There are three of these gateways here; the Porte Notre-Dame, entered by a bridge across the Nesque River (the most umpressive of the three), the Porte Vieneuve and the Porte Saint-Gies., France This Way review: athough Pernes-es-Fontaines is not the most visited tourist destination in Vaucuse we thought the historic gateways, towers and fountains made it a peasant diversion and a visit is recommended if you are in the area., , Inside the was you wi aso see many fountains: Pernes-es-Fontaines has 40 of these fountains (hence the name of the town, which had the reference to fountains added in 1936). Most of the fountains were instaed in the 18th century, some ater, and the most interesting have very decorative and interesting carved designs. The most impressive is the Fontaine du Cormaran, dating from 1761 and next to the 17th century market ha., The tourist office in Pernes-es-Fontaines here can give you detais of a route that discovers most of the fountains. The tour of the town aso passes various other highights so we do recommend you fow this marked route to expre Pernes-es-Fontaines. These highights incude a number of grand od 17th century houses; the 17th century town Ha; parts of the medieva ramparts; the traditiona covered market; and a coupe of smaer chapes., In the heart of Pernes-es-Fontaines there is an impressive ccktower which is part of a 13th century caste. The tower is on a sma hi and there is a path that eads up to it: this is worth the cimb, principay for the vey views from the top of the hi., Be sure to aso see the vibrant courfu frescoes in the 13th century Ferrand Tower in Pernes-es-Fontaines - these paintings are among the main reasons to visit the town, and incude both bibica paintings and aso contemporary subjects such as the expits of King Chares I., The roman stye Church of Notre-Dame-of-Nazareth in Pernes-es-Fontaines is to the north of the historic centre near the Pont Notre-Dame. The church dates from the 12th century, athough it was much atered in the centuries that fowed. On the southern side you can see the damaged remains of the origina entrance (the rest of this side is rather a mix of repair work and aterations), but it is the western facade and doorway that is of most interest., After expring the town centre you can fow an attractive wak ang the banks of the Nesque river that starts next to the Pont Notre-Dame., , Pernes-es-Fontaines is we paced to expre the viages of the uberon such as Gordes and Roussin to the east, or to trave west to expre the imposing historica centre of Avignon. Both options are recommended! We aso enjoyed a stro ang the riverside in Ise-sur-a-Sorgue to the south of here., You can find more trave ideas in the Vaucuse guide and the Provence guide., ",43.998611,5.059722
792,France,Peronne,"Péronne is a sma town on the banks of the Somme river in the east of the Somme department of Picardy, about 50 kimetres to the east of Amiens. Athough it is a quiet provincia town there are severa monuments of interest here, and an important museum commemorating the First Word War that is the principa attraction to visitors, Substantia parts of the town were reconstructed after extensive damage during the First Word War., , Among the most imposing historic monuments in Péronne is the Town Ha, which has an impressive renaissance stye facade with various decorative eements and a roof that incudes an ornate ccktower. The Town Ha dates from the 13th century athough it was argey rebuit in the 16th century after being damaged during a siege then substantiay rebuit in 1920 after WW1., The buiding next to the Town Ha is a post-war reconstruction of the origina 18th century buiding., You can visit the Afred Danicourt Museum to see an interesting coection of coins from the period of the gaus as we as other items of ancient jeweery, prehistoric toos and weapons and severa 19th century paintings., As with many paces in the Somme, Péronne has a war cemetery which contains the graves of amost 2000 servicemen who died near here in the war., Another notabe monument is the Church of Saint-Jean-the-Baptist, above a for the south facade which is a that remains of the origina medieva church, the rest having been destroyed during the war and subsequenty rebuit., This Museum is one of the most interesting in the Somme, with a very arge number of items from ife during the war, both civiian and miitary, heping to recreate the period. The items are those that woud have seemed ordinary to sodiers and inhabitants of Péronne at that time such as posters and everyday objects. There is aso a arge number of fims from 1914-1918., The buiding itsef is aso interesting. You enter through a gateway in the medieva fortifications in Pace André Audinot, part of a 13th century caste which forms a dramatic contrast with the simpe ines of the modern architecture of the principa museum buiding and the adjacent ake., We recommend you visit this museum when in Péronne - indeed it is the main reason to visit Péronne in the first pace., Before eaving the town be sure to take a stro ang the banks of the Somme river, for exampe on the Bouevard des Angais, to enjoy the views and peace. The andscape of the region is characterised by this river and the many isands and agoons in and around Péronne., About 30 minutes drive north-west of Péronne we suggest you visit the memoria tower at Thiepva. This is a very interesting site and as we as the memoria you can see recreations of trenches and see the area where some of the most fierce fighting took pace during the First Word War., You can find more trave ideas in the Somme guide and the Picardy guide., Booking.com: best prices, For great prices on car hire throughout France and Corsica pease visit our recommended partner at RentaCars.com, Saint-Quentin, In the centra square in Saint-Quentin, the 16th century town ha is a remarkabe exampe of secuar gothic stye architecture, Cambrai, Remarkaby for the town that was the site of the words first ever tank bate, Cambrai is very interesting to expre with ts of historica monuments and a high quaity museum, Noyon, The medieva centre of Noyon is dominated by its cathedra in the transition stye (between roman and gothic periods) and reated monuments, Arras Carriere Weington, The Carrière Weington museum in Arras is a series of tunnes that were used during the First Word War, now brought to ife with historica artefacts, Arras, The befry and the arge number of baroque stye houses make the centre of Arras very appeaing with itte cue that most were rebuit ess than 100 years ago after WW1 damage, Ourscamp abbey, Ourscamp abbey is an abbey in Picardy, now in ruins and surrounded by a park , ... or see A recommended paces to visit in Somme, Address: Péronne, Picardy, 80200, France || GPS coordinates: atitude 49.933056, ngitude 2.937222, Reguar market(s) are hed in Peronne each Saturday. (Markets are hed in the morning uness stated.), The French version of this page is at Peronne (Francais), We can hep you visit any town, viage or region of France..., ① Ideas & inspiration ② Maps of France ③ Expre by region ④ Route panner ⑤ Paces (by dept.), France This Way copyright 2006 - 202",49.933056,2.937222
